timestamp,open,high,low,close,volume
2026-07-26 10:00:00+00:00,64538.01,64573.73,64497.62,64515.4,137.0474
2026-07-26 11:00:00+00:00,64515.39,64535.99,64495.17,64507.35,174.84399
2026-07-26 12:00:00+00:00,64507.36,64662.99,64434.0,64466.67,319.29329
2026-07-26 13:00:00+00:00,64466.68,64571.42,64414.0,64518.0,319.1541
2026-07-26 14:00:00+00:00,64517.99,64768.23,64517.99,64712.99,504.24215
2026-07-26 15:00:00+00:00,64713.0,64827.0,64673.42,64768.0,313.86895
2026-07-26 16:00:00+00:00,64768.0,64940.51,64703.23,64734.17,420.05042
2026-07-26 17:00:00+00:00,64734.17,64794.45,64668.91,64697.2,347.81315
2026-07-26 18:00:00+00:00,64697.21,64769.99,64668.91,64734.38,114.76281
2026-07-26 19:00:00+00:00,64734.39,64753.0,64671.91,64695.52,369.55718
2026-07-26 20:00:00+00:00,64695.52,64703.36,64631.57,64649.04,120.01782
2026-07-26 21:00:00+00:00,64649.04,64924.0,64649.03,64858.02,268.26505
2026-07-26 22:00:00+00:00,64858.03,65502.6,64858.03,65412.68,1331.07392
2026-07-26 23:00:00+00:00,65412.69,65577.0,65273.76,65399.99,630.14927
2026-07-27 00:00:00+00:00,65400.0,65418.81,65065.46,65131.95,465.77387
2026-07-27 01:00:00+00:00,65131.96,65225.75,64892.03,65206.21,478.78723
2026-07-27 02:00:00+00:00,65206.21,65281.64,65118.08,65172.0,475.81825
2026-07-27 03:00:00+00:00,65172.02,65367.73,65161.99,65284.0,519.18282
2026-07-27 04:00:00+00:00,65284.0,65500.0,65242.69,65282.8,331.55981
2026-07-27 05:00:00+00:00,65282.81,65493.38,65282.8,65468.38,284.79372
2026-07-27 06:00:00+00:00,65468.38,65744.6,65404.9,65416.76,867.3473
2026-07-27 07:00:00+00:00,65416.77,65447.02,65217.16,65221.99,1066.09119
2026-07-27 08:00:00+00:00,65221.99,65258.0,65128.85,65162.98,724.97518
2026-07-27 09:00:00+00:00,65162.98,65348.17,65100.0,65262.17,1478.16072
2026-07-27 10:00:00+00:00,65262.18,65432.0,65230.01,65333.35,412.29993
2026-07-27 11:00:00+00:00,65333.35,65333.36,65092.0,65100.79,287.15002
2026-07-27 12:00:00+00:00,65100.79,65255.76,64836.0,65086.0,587.73231
2026-07-27 13:00:00+00:00,65086.0,65718.0,64913.12,65217.37,1076.54142
2026-07-27 14:00:00+00:00,65217.38,65431.9,64459.82,64687.45,1132.47674
2026-07-27 15:00:00+00:00,64687.45,64776.0,64418.01,64554.01,596.28993
2026-07-27 16:00:00+00:00,64554.0,64970.93,64517.78,64898.52,473.37301
2026-07-27 17:00:00+00:00,64898.53,65090.0,64794.37,65019.81,404.49207
2026-07-27 18:00:00+00:00,65019.81,65058.32,64755.67,64878.0,323.26344
2026-07-27 19:00:00+00:00,64878.0,65078.0,64810.9,64984.0,291.82434
2026-07-27 20:00:00+00:00,64983.99,65056.0,64908.01,64960.65,197.69959
2026-07-27 21:00:00+00:00,64960.64,64960.65,64790.28,64821.25,238.07403
2026-07-27 22:00:00+00:00,64821.26,64821.26,63792.0,63792.0,1130.54656
2026-07-27 23:00:00+00:00,63792.01,63940.27,63605.56,63755.86,947.65195
2026-07-28 00:00:00+00:00,63755.86,63827.49,63469.3,63487.88,711.04544
2026-07-28 01:00:00+00:00,63487.88,63529.89,63059.39,63230.83,1245.20979
2026-07-28 02:00:00+00:00,63230.82,63305.94,63108.0,63185.59,429.21894
2026-07-28 03:00:00+00:00,63185.59,63375.39,63168.01,63343.83,728.50056
2026-07-28 04:00:00+00:00,63343.82,63361.85,63221.26,63350.95,343.17382
2026-07-28 05:00:00+00:00,63350.95,63623.5,63323.09,63451.61,390.51839
2026-07-28 06:00:00+00:00,63451.62,63660.72,63395.13,63640.63,460.72288
2026-07-28 07:00:00+00:00,63640.63,63668.71,63455.58,63505.99,985.9853
2026-07-28 08:00:00+00:00,63506.0,63546.36,63406.11,63428.08,281.48766
2026-07-28 09:00:00+00:00,63428.07,63581.33,63368.81,63393.99,315.43759
2026-07-28 10:00:00+00:00,63393.99,63555.18,63294.0,63473.47,416.0357
2026-07-28 11:00:00+00:00,63473.48,63593.0,63352.0,63450.0,405.45329
2026-07-28 12:00:00+00:00,63449.99,63570.0,63364.96,63546.65,440.98415
2026-07-28 13:00:00+00:00,63546.65,63588.0,62742.47,63104.0,1615.91422
2026-07-28 14:00:00+00:00,63104.0,63550.0,62965.38,63412.45,868.98588
2026-07-28 15:00:00+00:00,63412.45,64026.62,63269.28,63928.47,945.11572
2026-07-28 16:00:00+00:00,63928.46,64100.0,63773.65,64043.26,517.94749
2026-07-28 17:00:00+00:00,64043.27,64043.27,63504.0,63685.88,527.24876
2026-07-28 18:00:00+00:00,63685.88,63849.09,63672.26,63734.49,311.5129
2026-07-28 19:00:00+00:00,63734.49,63904.0,63675.93,63904.0,333.27009
2026-07-28 20:00:00+00:00,63904.0,64018.39,63880.0,63917.55,300.22119
2026-07-28 21:00:00+00:00,63917.55,64073.3,63892.0,63972.44,227.23863
2026-07-28 22:00:00+00:00,63972.44,64020.76,63768.47,63783.71,319.67019
2026-07-28 23:00:00+00:00,63783.72,63956.4,63562.0,63915.0,768.93138
2026-07-29 00:00:00+00:00,63915.0,64200.0,63873.54,63953.99,862.01004
2026-07-29 01:00:00+00:00,63954.0,63999.0,63690.0,63705.06,643.74129
2026-07-29 02:00:00+00:00,63705.07,64132.42,63658.0,63979.96,459.75103
2026-07-29 03:00:00+00:00,63979.96,64002.0,63710.0,63753.03,381.54189
2026-07-29 04:00:00+00:00,63753.04,63970.92,63598.0,63968.34,635.48596
2026-07-29 05:00:00+00:00,63968.34,64094.2,63890.07,64067.32,612.17163
2026-07-29 06:00:00+00:00,64067.32,64471.0,64026.64,64435.62,959.62083
2026-07-29 07:00:00+00:00,64435.63,64575.99,64402.67,64561.0,512.31101
2026-07-29 08:00:00+00:00,64561.01,64588.0,64283.83,64417.31,442.88681
2026-07-29 09:00:00+00:00,64417.31,64744.81,64386.94,64698.0,689.93306
2026-07-29 10:00:00+00:00,64698.01,64718.0,64410.24,64469.83,337.46395
2026-07-29 11:00:00+00:00,64469.84,64591.73,64422.5,64507.54,317.77588
2026-07-29 12:00:00+00:00,64507.53,64507.54,64215.93,64276.81,475.5158
2026-07-29 13:00:00+00:00,64276.82,64667.18,64139.68,64664.7,795.5697
2026-07-29 14:00:00+00:00,64664.69,64718.87,64047.71,64108.01,736.50705
2026-07-29 15:00:00+00:00,64108.01,64195.0,63886.0,63964.01,727.70384
2026-07-29 16:00:00+00:00,63964.01,64146.53,63624.15,63808.33,758.02868
2026-07-29 17:00:00+00:00,63808.33,64286.71,63709.19,64269.83,486.13508
2026-07-29 18:00:00+00:00,64269.83,64648.79,63758.0,64501.52,1896.70634
2026-07-29 19:00:00+00:00,64501.52,64600.0,63511.0,63589.46,1453.05091
2026-07-29 20:00:00+00:00,63589.46,63746.42,63378.09,63522.01,788.59239
2026-07-29 21:00:00+00:00,63522.01,63860.0,63267.34,63860.0,771.02443
2026-07-29 22:00:00+00:00,63860.0,64131.44,63859.99,63942.5,704.70887
2026-07-29 23:00:00+00:00,63942.5,64067.12,63899.0,63984.28,331.88265
2026-07-30 00:00:00+00:00,63984.29,64125.61,63603.92,63696.72,649.94769
2026-07-30 01:00:00+00:00,63696.73,64370.0,63690.0,64266.0,686.07285
2026-07-30 02:00:00+00:00,64266.01,64411.76,64159.63,64189.99,575.1734
2026-07-30 03:00:00+00:00,64190.0,64300.91,64133.99,64161.98,422.8264
2026-07-30 04:00:00+00:00,64161.98,64180.0,64008.5,64023.99,927.45873
2026-07-30 05:00:00+00:00,64024.0,64182.0,63907.85,64033.89,766.12333
2026-07-30 06:00:00+00:00,64033.9,64080.0,63957.2,64002.0,642.99866
2026-07-30 07:00:00+00:00,64001.99,64144.06,63943.29,64026.0,710.04842
2026-07-30 08:00:00+00:00,64026.0,64358.99,63980.54,64308.01,1143.21426
2026-07-30 09:00:00+00:00,64308.01,64641.37,64283.8,64567.56,2560.14823
2026-07-30 10:00:00+00:00,64567.55,64631.99,64562.0,64570.72,459.04462
2026-07-30 11:00:00+00:00,64570.72,64885.18,64542.73,64788.0,630.38864
2026-07-30 12:00:00+00:00,64788.01,65043.94,64788.0,64925.0,819.62205
2026-07-30 13:00:00+00:00,64925.0,65176.6,64689.02,65022.01,1173.19736
2026-07-30 14:00:00+00:00,65022.0,65042.0,64620.0,64683.97,1065.79722
2026-07-30 15:00:00+00:00,64683.97,64888.0,64607.31,64730.3,678.51535
2026-07-30 16:00:00+00:00,64730.29,64963.64,64729.56,64818.01,615.24584
2026-07-30 17:00:00+00:00,64818.01,64988.0,64772.0,64872.0,452.4677
2026-07-30 18:00:00+00:00,64871.99,64899.8,64688.0,64702.8,263.9882
2026-07-30 19:00:00+00:00,64702.8,64904.0,64702.79,64800.0,356.88836
2026-07-30 20:00:00+00:00,64800.0,64936.0,64752.12,64777.37,330.42092
2026-07-30 21:00:00+00:00,64777.38,64802.48,64700.34,64735.53,227.76045
2026-07-30 22:00:00+00:00,64735.53,65029.29,64668.91,64851.16,482.45748
2026-07-30 23:00:00+00:00,64851.16,65086.4,64740.0,64780.02,491.7787
2026-07-31 00:00:00+00:00,64780.03,64901.55,64690.29,64724.91,660.4309
2026-07-31 01:00:00+00:00,64724.92,65409.56,64480.44,64564.01,1217.00276
2026-07-31 02:00:00+00:00,64564.0,64614.0,64203.58,64297.79,855.65776
2026-07-31 03:00:00+00:00,64297.79,64439.81,64172.0,64370.0,548.04563
2026-07-31 04:00:00+00:00,64370.0,64438.0,64236.0,64300.0,391.13431
2026-07-31 05:00:00+00:00,64299.99,64421.68,64268.47,64363.06,529.40293
2026-07-31 06:00:00+00:00,64363.06,64496.64,64196.08,64231.97,503.77566
2026-07-31 07:00:00+00:00,64231.97,64245.57,63878.11,63950.01,3088.95651
2026-07-31 08:00:00+00:00,63950.01,63987.36,63784.67,63834.01,734.18718
2026-07-31 09:00:00+00:00,63834.01,63847.13,63638.18,63715.9,562.33026
2026-07-31 10:00:00+00:00,63715.91,63951.77,63610.0,63918.67,422.39058
2026-07-31 11:00:00+00:00,63918.68,64011.99,63792.01,63805.51,287.14604
2026-07-31 12:00:00+00:00,63805.5,63830.62,63627.66,63754.01,516.25828
2026-07-31 13:00:00+00:00,63754.01,63849.19,63241.71,63270.73,1511.53534
2026-07-31 14:00:00+00:00,63270.72,63310.0,62466.0,62682.06,3628.40429
2026-07-31 15:00:00+00:00,62682.05,62769.36,62490.24,62716.57,965.95557
2026-07-31 16:00:00+00:00,62716.57,62931.79,62709.01,62870.88,857.24803
2026-07-31 17:00:00+00:00,62870.87,63301.68,62800.0,63245.44,856.72938
2026-07-31 18:00:00+00:00,63245.44,63302.0,62966.0,63097.57,753.45664
2026-07-31 19:00:00+00:00,63097.57,63158.0,62936.29,62972.0,304.88916
2026-07-31 20:00:00+00:00,62972.0,63034.0,62928.35,62953.7,318.42027
2026-07-31 21:00:00+00:00,62953.7,63062.47,62846.0,62947.78,334.75985
2026-07-31 22:00:00+00:00,62947.77,63020.0,62870.01,62950.0,440.99494
2026-07-31 23:00:00+00:00,62950.01,63013.52,62860.64,62887.88,186.49459
2026-08-01 00:00:00+00:00,62887.88,63024.04,62887.87,62938.01,517.26897
2026-08-01 01:00:00+00:00,62938.01,62990.0,62923.47,62975.01,386.71985
2026-08-01 02:00:00+00:00,62975.0,63106.55,62975.0,63075.07,348.67082
2026-08-01 03:00:00+00:00,63075.08,63075.08,62970.65,63004.48,388.95582
2026-08-01 04:00:00+00:00,63004.47,63115.37,62993.2,63115.01,223.92941
2026-08-01 05:00:00+00:00,63115.0,63142.85,63000.85,63020.0,458.27671
2026-08-01 06:00:00+00:00,63020.0,63086.65,62992.82,63080.64,434.87477
2026-08-01 07:00:00+00:00,63080.65,63110.89,63034.0,63050.46,150.69173
2026-08-01 08:00:00+00:00,63050.45,63150.0,63050.45,63126.25,106.02817
2026-08-01 09:00:00+00:00,63126.25,63139.54,63046.33,63053.17,228.45152
2026-08-01 10:00:00+00:00,63053.17,63111.09,62986.31,63056.0,321.04349
2026-08-01 11:00:00+00:00,63055.99,63091.97,63037.72,63076.0,179.08594
2026-08-01 12:00:00+00:00,63076.0,63119.4,63076.0,63103.68,320.18632
2026-08-01 13:00:00+00:00,63103.68,63106.83,63051.0,63069.32,187.46878
2026-08-01 14:00:00+00:00,63069.31,63127.07,63069.31,63126.52,385.79335
2026-08-01 15:00:00+00:00,63126.53,63126.53,63007.05,63007.06,164.42533
2026-08-01 16:00:00+00:00,63007.06,63027.65,62874.0,62932.32,327.87182
2026-08-01 17:00:00+00:00,62932.32,62996.0,62666.0,62708.07,359.17517
2026-08-01 18:00:00+00:00,62708.06,62734.0,62275.0,62580.56,931.42897
2026-08-01 19:00:00+00:00,62580.55,62624.0,62461.17,62529.82,312.52626
2026-08-01 20:00:00+00:00,62529.81,62674.98,62482.99,62662.13,183.46966
2026-08-01 21:00:00+00:00,62662.14,62864.0,62662.13,62812.75,229.38386
2026-08-01 22:00:00+00:00,62812.76,62866.62,62794.17,62831.28,129.54917
2026-08-01 23:00:00+00:00,62831.29,62862.8,62769.97,62823.64,287.81315
2026-08-02 00:00:00+00:00,62823.65,62979.99,62806.58,62833.99,397.27424
2026-08-02 01:00:00+00:00,62834.0,63088.0,62834.0,62981.87,215.77694
2026-08-02 02:00:00+00:00,62981.87,63547.7,62958.54,63451.58,1068.41906
2026-08-02 03:00:00+00:00,63451.58,63550.0,63380.0,63461.95,388.55462
2026-08-02 04:00:00+00:00,63461.95,63612.0,63461.95,63590.0,302.37117
2026-08-02 05:00:00+00:00,63590.0,63634.0,63415.26,63453.27,261.31562
2026-08-02 06:00:00+00:00,63453.27,63498.15,63435.99,63482.49,160.39885
2026-08-02 07:00:00+00:00,63482.49,63544.51,63480.0,63506.24,412.11258
2026-08-02 08:00:00+00:00,63506.23,63530.0,63172.0,63193.99,542.79786
2026-08-02 09:00:00+00:00,63194.0,63320.0,63094.0,63273.94,277.11141
2026-08-02 10:00:00+00:00,63273.94,63273.94,63125.06,63205.03,200.2751
2026-08-02 11:00:00+00:00,63205.03,63206.0,62982.38,63031.99,373.06149
2026-08-02 12:00:00+00:00,63031.99,63231.67,63031.99,63125.49,247.99863
2026-08-02 13:00:00+00:00,63125.49,63146.89,63010.0,63126.92,262.12825
2026-08-02 14:00:00+00:00,63126.92,63186.0,63062.0,63069.37,314.22912
2026-08-02 15:00:00+00:00,63069.37,63186.0,63050.0,63109.14,191.05332
2026-08-02 16:00:00+00:00,63109.13,63273.49,63064.01,63180.36,267.96361
2026-08-02 17:00:00+00:00,63180.36,63342.0,63152.0,63300.28,318.39177
2026-08-02 18:00:00+00:00,63300.0,63610.01,63290.0,63382.01,518.81545
2026-08-02 19:00:00+00:00,63382.01,63479.85,63323.89,63456.01,247.35839
2026-08-02 20:00:00+00:00,63456.0,63501.48,63404.69,63494.52,140.51262
2026-08-02 21:00:00+00:00,63494.51,63785.0,63479.45,63578.0,457.27756
2026-08-02 22:00:00+00:00,63578.01,63796.33,63376.71,63424.58,484.1409
2026-08-02 23:00:00+00:00,63424.58,63596.0,63344.0,63570.0,337.67298
2026-08-03 00:00:00+00:00,63570.01,63596.0,63208.3,63317.6,357.32342
2026-08-03 01:00:00+00:00,63317.61,63350.0,63111.1,63212.16,372.31318
2026-08-03 02:00:00+00:00,63212.16,63286.0,63100.0,63141.4,334.18959
2026-08-03 03:00:00+00:00,63141.39,63168.44,62786.04,62870.49,516.46423
2026-08-03 04:00:00+00:00,62870.48,63001.77,62770.37,62790.0,320.41763
2026-08-03 05:00:00+00:00,62790.0,62875.02,62751.3,62827.17,546.69206
2026-08-03 06:00:00+00:00,62827.17,62872.58,62613.0,62623.6,396.31841
2026-08-03 07:00:00+00:00,62623.6,62700.0,62552.04,62621.1,1264.72827
2026-08-03 08:00:00+00:00,62621.1,62647.69,62300.0,62541.5,657.33122
2026-08-03 09:00:00+00:00,62541.5,62863.1,62520.0,62837.4,585.41075
2026-08-03 10:00:00+00:00,62837.4,62860.0,62615.11,62742.01,443.80935
2026-08-03 11:00:00+00:00,62742.01,62778.92,62540.95,62560.01,282.26451
2026-08-03 12:00:00+00:00,62560.01,62799.3,62445.26,62700.0,437.23263
2026-08-03 13:00:00+00:00,62700.01,63390.0,62562.42,63351.09,1121.39133
2026-08-03 14:00:00+00:00,63351.09,63992.71,63136.0,63967.19,2387.82383
2026-08-03 15:00:00+00:00,63967.19,63989.75,63646.59,63694.91,1368.53804
2026-08-03 16:00:00+00:00,63694.9,63939.99,63664.0,63776.46,800.0795
2026-08-03 17:00:00+00:00,63776.46,64059.75,63714.55,63906.0,628.1066
2026-08-03 18:00:00+00:00,63905.99,64000.0,63768.0,63870.87,368.04477
2026-08-03 19:00:00+00:00,63870.87,64080.0,63846.0,63869.38,545.18183
2026-08-03 20:00:00+00:00,63869.38,64023.61,63769.92,63775.43,498.9936
2026-08-03 21:00:00+00:00,63775.43,63791.98,63548.0,63590.15,427.95014
2026-08-03 22:00:00+00:00,63590.15,63680.0,63392.01,63618.0,422.48287
2026-08-03 23:00:00+00:00,63618.01,63621.35,63465.43,63520.0,460.20967
2026-08-04 00:00:00+00:00,63520.0,63585.09,63322.01,63361.99,536.23408
2026-08-04 01:00:00+00:00,63362.0,63927.99,63361.99,63847.93,808.63269
2026-08-04 02:00:00+00:00,63847.92,63972.0,63686.44,63822.44,596.20908
2026-08-04 03:00:00+00:00,63822.45,63860.0,63649.0,63800.01,343.13285
2026-08-04 04:00:00+00:00,63800.01,64243.81,63762.0,64029.0,795.09044
2026-08-04 05:00:00+00:00,64029.01,64056.0,63788.23,63818.48,306.74636
2026-08-04 06:00:00+00:00,63818.47,63859.71,63654.16,63670.0,321.82249
2026-08-04 07:00:00+00:00,63670.0,63763.63,63506.78,63685.74,779.79552
2026-08-04 08:00:00+00:00,63685.73,63748.22,63564.99,63588.94,412.14854
2026-08-04 09:00:00+00:00,63589.04,63610.0,63516.43,63603.73,356.68509
2026-08-04 10:00:00+00:00,63603.73,63842.0,63451.8,63764.0,613.8334
2026-08-04 11:00:00+00:00,63763.99,63950.0,63712.0,63926.0,457.77198
2026-08-04 12:00:00+00:00,63926.0,64062.46,63788.0,63906.41,546.54537
2026-08-04 13:00:00+00:00,63906.41,64097.74,63656.0,63683.94,1052.90355
2026-08-04 14:00:00+00:00,63683.95,64193.54,63615.38,64128.72,879.92592
2026-08-04 15:00:00+00:00,64128.73,64238.0,63814.29,64125.14,876.1178
2026-08-04 16:00:00+00:00,64125.14,64130.0,63897.22,63950.93,546.40306
2026-08-04 17:00:00+00:00,63950.94,64184.0,63892.0,63972.09,719.77508
2026-08-04 18:00:00+00:00,63972.09,64400.0,63965.73,64305.99,693.34672
2026-08-04 19:00:00+00:00,64305.99,64413.21,64193.57,64233.36,534.82384
2026-08-04 20:00:00+00:00,64233.35,64420.0,64001.68,64341.0,558.35238
2026-08-04 21:00:00+00:00,64341.0,64341.99,64175.52,64194.0,220.73608
2026-08-04 22:00:00+00:00,64193.99,64293.91,64140.0,64270.61,181.53234
2026-08-04 23:00:00+00:00,64270.62,64549.16,64081.26,64106.56,551.91443
2026-08-05 00:00:00+00:00,64106.55,64193.25,63978.44,63988.0,649.78599
2026-08-05 01:00:00+00:00,63988.0,64346.0,63950.0,64333.84,393.02738
2026-08-05 02:00:00+00:00,64333.85,64504.0,64322.59,64368.26,562.72054
2026-08-05 03:00:00+00:00,64368.27,64446.0,64046.0,64183.27,445.73851
2026-08-05 04:00:00+00:00,64183.27,64218.0,64088.01,64176.7,184.21473
2026-08-05 05:00:00+00:00,64176.69,64525.97,64163.36,64330.87,480.37923
2026-08-05 06:00:00+00:00,64330.86,64373.31,64229.34,64253.58,396.58374
2026-08-05 07:00:00+00:00,64253.59,64272.0,63995.89,64163.99,577.00898
2026-08-05 08:00:00+00:00,64164.0,64280.0,64098.0,64120.81,335.28683
2026-08-05 09:00:00+00:00,64120.81,64210.83,64102.95,64155.05,184.00109
2026-08-05 10:00:00+00:00,64155.06,64242.93,64020.0,64062.23,387.90421
2026-08-05 11:00:00+00:00,64062.23,64150.0,64044.5,64075.28,258.58817
2026-08-05 12:00:00+00:00,64075.28,64581.43,64050.0,64332.43,1037.97436
2026-08-05 13:00:00+00:00,64332.43,64412.0,63880.0,64407.99,1022.29322
2026-08-05 14:00:00+00:00,64407.99,64578.0,64300.0,64476.39,1047.50709
2026-08-05 15:00:00+00:00,64476.4,64744.0,64385.49,64388.01,986.83874
2026-08-05 16:00:00+00:00,64388.01,64760.99,64388.0,64661.99,538.9344
2026-08-05 17:00:00+00:00,64661.99,64804.0,64541.71,64770.0,480.07544
2026-08-05 18:00:00+00:00,64770.0,64844.99,64670.01,64799.1,509.17226
2026-08-05 19:00:00+00:00,64799.1,64936.18,64781.79,64840.28,466.98679
2026-08-05 20:00:00+00:00,64840.27,65025.22,64806.46,64822.89,498.389
2026-08-05 21:00:00+00:00,64822.88,64825.78,64657.69,64733.13,467.37291
2026-08-05 22:00:00+00:00,64733.13,64783.84,64629.81,64636.0,271.07045
2026-08-05 23:00:00+00:00,64636.0,64749.99,64579.15,64665.23,561.00122
2026-08-06 00:00:00+00:00,64665.24,64724.38,64572.0,64644.99,476.9934
2026-08-06 01:00:00+00:00,64644.92,64659.65,64498.0,64580.07,393.9399
2026-08-06 02:00:00+00:00,64580.08,64650.62,64439.34,64579.36,432.25507
2026-08-06 03:00:00+00:00,64579.36,64583.63,64493.2,64531.03,197.99261
2026-08-06 04:00:00+00:00,64531.03,64755.72,64496.27,64734.65,354.38235
2026-08-06 05:00:00+00:00,64734.65,64996.0,64730.26,64908.09,515.23827
2026-08-06 06:00:00+00:00,64908.1,64908.1,64745.69,64860.0,233.29381
2026-08-06 07:00:00+00:00,64860.0,64965.66,64776.0,64809.7,679.84082
2026-08-06 08:00:00+00:00,64809.7,64999.0,64760.0,64941.99,323.50568
2026-08-06 09:00:00+00:00,64942.0,64944.0,64630.0,64683.62,404.08385
2026-08-06 10:00:00+00:00,64683.62,64685.05,64581.21,64615.95,207.8831
2026-08-06 11:00:00+00:00,64615.95,64661.26,64503.54,64622.09,372.14171
2026-08-06 12:00:00+00:00,64622.08,64637.68,64381.96,64424.0,336.45805
2026-08-06 13:00:00+00:00,64424.01,64524.21,64172.0,64434.01,870.19548
2026-08-06 14:00:00+00:00,64434.01,64850.0,64362.0,64778.0,781.12724
2026-08-06 15:00:00+00:00,64778.01,64987.26,64624.29,64631.87,772.83402
2026-08-06 16:00:00+00:00,64631.88,64778.0,64592.37,64757.99,370.31723
2026-08-06 17:00:00+00:00,64758.0,64834.0,64548.81,64621.69,293.75208
2026-08-06 18:00:00+00:00,64621.68,64621.69,64378.67,64418.47,347.29306
2026-08-06 19:00:00+00:00,64418.48,64474.71,64365.0,64446.0,449.59357
2026-08-06 20:00:00+00:00,64446.01,64536.32,64439.7,64439.7,195.47529
2026-08-06 21:00:00+00:00,64439.71,64513.99,64404.74,64440.74,249.73283
